,sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,is_recid,is_violent_recid,score_text,two_year_recid
1512,Male,52,African-American,0,1,0,0,0,0,Low,No
1513,Female,39,African-American,0,2,1,0,0,0,Low,No
1514,Male,21,Caucasian,0,8,0,0,1,1,High,Yes
1515,Male,53,Caucasian,0,1,0,0,0,0,Low,No
1516,Male,22,African-American,0,6,0,0,0,0,Medium,No
1517,Male,45,African-American,0,3,0,0,0,0,Low,No
1518,Female,27,Caucasian,0,2,0,0,0,0,Low,No
1519,Male,25,Caucasian,0,2,0,0,0,0,Low,No
1520,Male,28,Caucasian,0,3,0,0,0,0,Low,No
1521,Male,36,African-American,0,2,0,0,1,1,Low,Yes
1522,Male,42,African-American,0,2,0,0,0,0,Low,No
1523,Female,33,Caucasian,0,2,0,0,0,0,Low,No
1524,Female,42,Caucasian,0,1,0,0,0,0,Low,No
1525,Female,28,African-American,0,2,0,0,0,0,Low,No
1526,Male,27,African-American,0,10,0,0,1,1,High,Yes
1527,Female,21,Caucasian,0,6,0,0,0,0,Medium,No
1528,Male,36,Caucasian,0,1,0,0,0,0,Low,No
1529,Male,28,Caucasian,0,3,0,0,0,0,Low,No
1530,Male,46,Caucasian,0,2,0,0,0,0,Low,No
1531,Male,34,African-American,0,1,0,0,0,0,Low,No
1532,Female,25,African-American,0,3,0,0,0,0,Low,No
1533,Male,21,African-American,0,8,1,0,1,1,High,No
1534,Male,48,African-American,0,1,0,0,0,0,Low,No
1535,Male,37,Caucasian,0,2,0,0,0,0,Low,No
1536,Male,37,Caucasian,0,1,0,0,1,1,Low,Yes
1537,Male,39,Caucasian,0,3,0,0,0,0,Low,No
1538,Male,49,Other,0,1,0,0,0,0,Low,No
1539,Male,35,African-American,0,10,0,0,1,1,High,Yes
1540,Male,43,Caucasian,0,5,0,0,0,0,Medium,No
1541,Male,53,African-American,0,2,0,0,0,0,Low,No
1542,Male,39,Caucasian,0,1,0,0,0,0,Low,No
1543,Male,49,Caucasian,0,6,0,0,0,0,Medium,No
1544,Male,36,Caucasian,0,1,0,0,0,0,Low,No
1545,Female,24,African-American,0,9,0,0,0,0,High,No
1546,Male,35,Hispanic,0,2,0,0,0,0,Low,No
1547,Male,23,African-American,0,7,0,0,0,0,Medium,No
1548,Male,26,African-American,0,2,0,0,0,0,Low,No
1549,Female,30,African-American,0,10,3,2,1,1,High,Yes
1550,Male,25,Caucasian,0,6,0,0,0,0,Medium,No
1551,Male,26,African-American,0,4,0,0,0,0,Low,No
1552,Male,26,African-American,0,8,0,0,0,0,High,No
1553,Male,60,Hispanic,0,1,0,0,0,0,Low,No
1554,Female,20,African-American,0,5,0,0,0,0,Medium,No
1555,Male,23,Caucasian,0,3,0,0,0,0,Low,No
1556,Male,26,African-American,0,7,0,0,1,1,Medium,Yes
1557,Male,40,Caucasian,0,1,0,0,0,0,Low,No
1558,Male,28,Other,0,3,0,0,1,1,Low,Yes
1559,Male,53,Caucasian,0,1,0,0,0,0,Low,No
1560,Male,56,Caucasian,0,2,0,0,0,0,Low,No
1561,Female,24,African-American,0,3,0,0,0,0,Low,No
1562,Male,31,Hispanic,0,1,0,0,0,0,Low,No
1563,Female,33,Caucasian,0,3,0,0,0,0,Low,No
1564,Male,26,Caucasian,0,10,3,0,1,1,High,Yes
1565,Male,56,Caucasian,0,1,0,0,0,0,Low,No
1566,Male,32,Caucasian,0,2,0,0,0,0,Low,No
1567,Male,25,Caucasian,0,2,0,0,1,1,Low,Yes
1568,Male,21,African-American,0,2,0,0,0,0,Low,No
1569,Male,38,African-American,0,5,0,0,0,0,Medium,No
1570,Male,23,Caucasian,0,2,0,0,1,0,Low,No
1571,Male,67,African-American,0,1,0,0,0,0,Low,No
1572,Male,20,Caucasian,0,6,0,1,1,1,Medium,Yes
1573,Male,24,African-American,0,2,0,0,1,1,Low,Yes
1574,Male,23,Hispanic,0,2,0,0,0,0,Low,No
1575,Male,49,African-American,0,4,0,0,0,0,Low,No
1576,Male,28,Caucasian,0,3,0,0,0,0,Low,No
1577,Male,67,Caucasian,0,1,0,0,0,0,Low,No
1578,Male,33,Hispanic,0,1,0,0,0,0,Low,No
1579,Male,40,Caucasian,0,3,0,0,0,0,Low,No
1580,Male,52,African-American,0,1,0,0,0,0,Low,No
1581,Male,22,Caucasian,0,9,0,0,0,0,High,No
1582,Male,36,Caucasian,0,7,0,0,0,0,Medium,No
1583,Male,40,Caucasian,0,1,0,0,1,1,Low,Yes
1584,Male,30,Caucasian,0,8,0,0,1,1,High,Yes
1585,Male,42,African-American,0,1,0,0,0,0,Low,No
1586,Male,46,Caucasian,0,2,0,0,0,0,Low,No
1587,Male,38,African-American,0,3,0,0,0,0,Low,No
1588,Male,39,Hispanic,0,1,0,0,1,1,Low,Yes
1589,Male,26,Caucasian,0,5,0,0,0,0,Medium,No
1590,Male,27,Hispanic,0,3,0,0,0,0,Low,No
1591,Male,61,Caucasian,0,4,0,0,0,0,Low,No
1592,Male,57,Caucasian,0,1,0,0,0,0,Low,No
1593,Male,24,Caucasian,0,5,0,3,1,1,Medium,Yes
1594,Male,34,African-American,0,1,0,0,0,0,Low,No
1595,Male,27,Hispanic,0,2,0,0,0,0,Low,No
1596,Male,35,African-American,0,8,0,0,1,1,High,Yes
1597,Male,53,Other,0,5,0,0,0,0,Medium,No
1598,Male,44,African-American,0,1,0,0,0,0,Low,No
1599,Male,61,Caucasian,0,6,0,0,0,0,Medium,No
1600,Male,42,African-American,0,1,0,0,0,0,Low,No
1601,Male,39,African-American,0,2,0,0,0,0,Low,No
1602,Female,53,Caucasian,0,1,0,0,0,0,Low,No
1603,Male,26,African-American,0,10,0,0,1,0,High,No
1604,Male,50,Caucasian,0,7,0,0,0,0,Medium,No
1605,Male,44,Caucasian,3,7,0,0,0,0,Medium,No
1606,Male,24,African-American,0,6,1,3,1,1,Medium,Yes
1607,Male,50,Caucasian,0,1,0,0,0,0,Low,No
1608,Female,36,Caucasian,0,1,0,0,0,0,Low,No
1609,Male,39,Caucasian,0,3,0,0,0,0,Low,No
1610,Female,24,African-American,0,4,0,0,0,0,Low,No
1611,Female,54,African-American,0,6,0,0,0,0,Medium,No
1612,Male,29,African-American,0,2,0,0,0,0,Low,No
1613,Male,26,Caucasian,0,6,0,0,0,0,Medium,No
1614,Male,34,Caucasian,0,1,0,0,0,0,Low,No
1615,Male,20,African-American,0,3,0,0,0,0,Low,No
1616,Male,26,African-American,0,8,0,0,1,1,High,Yes
1617,Male,26,African-American,0,2,0,0,0,0,Low,No
1618,Male,55,African-American,0,4,0,0,0,0,Low,No
1619,Male,22,African-American,0,9,0,0,0,0,High,No
1620,Female,26,African-American,0,4,0,0,0,0,Low,No
1621,Male,56,Other,0,1,0,0,0,0,Low,No
1622,Male,66,Caucasian,0,1,0,0,0,0,Low,No
1623,Male,46,Other,0,3,0,0,0,0,Low,No
1624,Male,28,African-American,0,7,0,0,0,0,Medium,No
1625,Male,33,African-American,0,6,0,0,1,0,Medium,No
1626,Female,31,African-American,0,2,0,0,0,0,Low,No
1627,Male,26,African-American,0,5,0,0,0,0,Medium,No
1628,Male,35,African-American,0,5,0,0,0,0,Medium,No
1629,Female,41,Caucasian,0,7,0,0,1,1,Medium,Yes
1630,Male,34,Caucasian,0,1,0,0,0,0,Low,No
1631,Male,33,Other,0,1,0,0,0,0,Low,No
1632,Female,32,African-American,0,2,0,0,0,0,Low,No
1633,Male,37,African-American,0,6,0,0,1,1,Medium,Yes
1634,Male,50,African-American,0,5,0,0,0,0,Medium,No
1635,Male,35,Caucasian,0,2,0,0,0,0,Low,No
1636,Female,52,African-American,0,9,0,0,0,0,High,No
1637,Male,26,African-American,0,7,1,2,1,1,Medium,Yes
1638,Male,36,African-American,0,9,0,0,1,1,High,Yes
1639,Male,19,Other,0,9,0,0,1,1,High,Yes
1640,Male,24,African-American,0,2,0,0,0,0,Low,No
1641,Male,21,African-American,0,9,1,0,1,0,High,No
1642,Male,54,Caucasian,0,1,0,0,0,0,Low,No
1643,Male,49,Caucasian,0,1,0,0,0,0,Low,No
1644,Male,42,Caucasian,0,2,0,0,0,0,Low,No
1645,Male,61,African-American,0,4,0,0,0,0,Low,No
1646,Male,74,Caucasian,0,1,0,0,0,0,Low,No
1647,Female,38,Hispanic,0,1,0,0,0,0,Low,No
1648,Male,75,Caucasian,0,1,0,0,0,0,Low,No
1649,Female,39,African-American,0,1,0,0,0,0,Low,No
1650,Female,38,African-American,0,1,0,0,0,0,Low,No
1651,Male,53,African-American,0,1,0,0,0,0,Low,No
1652,Male,53,Caucasian,0,1,0,0,0,0,Low,No
1653,Male,53,African-American,0,7,0,0,0,0,Medium,No
1654,Male,23,African-American,0,9,1,0,0,0,High,No
1655,Female,64,Caucasian,0,1,0,0,0,0,Low,No
1656,Male,38,Hispanic,0,1,0,0,0,0,Low,No
1657,Female,41,Hispanic,0,1,0,0,0,0,Low,No
1658,Male,53,Other,0,1,0,0,0,0,Low,No
1659,Male,34,African-American,0,1,0,0,0,0,Low,No
1660,Male,26,African-American,0,1,0,0,0,0,Low,No
1661,Male,44,Caucasian,0,2,0,0,0,0,Low,No
1662,Female,27,Caucasian,0,2,0,0,0,0,Low,No
1663,Male,28,Caucasian,0,9,0,0,0,0,High,No
1664,Male,55,Caucasian,0,1,0,0,0,0,Low,No
1665,Female,22,African-American,0,4,0,0,0,0,Low,No
1666,Male,36,African-American,0,5,0,0,0,0,Medium,No
1667,Male,23,African-American,0,4,0,0,0,0,Low,No
1668,Male,56,African-American,0,1,0,0,0,0,Low,No
1669,Male,37,Caucasian,0,6,0,0,0,0,Medium,No
1670,Male,45,African-American,0,2,0,0,0,0,Low,No
1671,Female,31,African-American,0,8,0,0,0,0,High,No
1672,Male,42,African-American,0,5,0,0,1,1,Medium,Yes
1673,Female,36,African-American,0,1,0,0,0,0,Low,No
1674,Male,54,Caucasian,0,1,0,0,0,0,Low,No
1675,Male,23,Hispanic,0,7,0,0,0,0,Medium,No
1676,Male,61,Caucasian,0,1,0,0,0,0,Low,No
1677,Female,42,Caucasian,0,1,0,0,0,0,Low,No
1678,Male,27,African-American,0,5,0,0,0,0,Medium,No
1679,Male,24,Caucasian,0,3,0,0,0,0,Low,No
1680,Male,33,African-American,0,5,0,0,0,0,Medium,No
1681,Male,38,Caucasian,0,1,0,0,0,0,Low,No
1682,Male,21,Caucasian,0,3,1,1,1,0,Low,No
1683,Male,39,Caucasian,0,4,0,0,0,0,Low,No
1684,Male,29,Caucasian,0,1,0,0,0,0,Low,No
1685,Male,29,Caucasian,0,3,0,0,0,0,Low,No
1686,Male,65,Caucasian,0,4,0,0,0,0,Low,No
1687,Male,44,African-American,1,6,0,0,1,0,Medium,No
1688,Male,27,African-American,0,2,0,0,0,0,Low,No
1689,Male,27,African-American,0,7,0,0,1,1,Medium,Yes
1690,Male,61,Caucasian,0,1,0,0,0,0,Low,No
1691,Male,27,African-American,0,1,0,0,0,0,Low,No
1692,Male,26,Caucasian,0,4,0,0,1,1,Low,Yes
1693,Male,25,African-American,0,4,0,0,0,0,Low,No
1694,Male,23,Other,0,10,0,0,1,1,High,Yes
1695,Male,23,African-American,0,4,0,0,0,0,Low,No
1696,Male,30,Other,0,1,1,1,0,0,Low,No
1697,Female,45,African-American,0,3,0,0,0,0,Low,No
1698,Female,26,African-American,0,2,0,0,0,0,Low,No
1699,Male,21,Caucasian,0,8,0,0,1,1,High,Yes
1700,Male,63,African-American,0,6,0,0,0,0,Medium,No
1701,Female,62,Caucasian,0,1,0,0,0,0,Low,No
1702,Male,48,Caucasian,0,3,0,0,0,0,Low,No
1703,Male,53,African-American,0,1,0,0,0,0,Low,No
1704,Male,28,African-American,1,10,1,0,0,0,High,No
1705,Male,56,Caucasian,0,2,0,0,0,0,Low,No
1706,Male,35,Hispanic,0,1,0,0,0,0,Low,No
1707,Male,35,African-American,0,5,0,0,0,0,Medium,No
1708,Male,60,Caucasian,0,1,0,0,0,0,Low,No
1709,Female,37,African-American,1,3,0,0,0,0,Low,No
1710,Female,32,African-American,0,2,0,0,0,0,Low,No
1711,Male,53,Caucasian,0,1,0,0,0,0,Low,No
1712,Male,32,Caucasian,0,1,0,0,0,0,Low,No
1713,Male,26,Caucasian,0,2,0,0,0,0,Low,No
1714,Male,61,Caucasian,0,1,0,0,0,0,Low,No
1715,Male,21,African-American,0,10,0,0,0,0,High,No
1716,Male,69,African-American,0,5,0,0,0,0,Medium,No
1717,Male,26,African-American,0,4,0,0,0,0,Low,No
1718,Male,30,African-American,0,10,0,0,1,1,High,Yes
1719,Male,21,Caucasian,0,4,0,0,0,0,Low,No
1720,Male,41,Caucasian,0,2,0,0,0,0,Low,No
1721,Male,22,Caucasian,0,3,0,0,0,0,Low,No
1722,Female,54,Caucasian,0,3,0,0,1,1,Low,Yes
1723,Male,50,Caucasian,0,1,0,0,1,1,Low,Yes
1724,Female,50,African-American,0,2,0,0,0,0,Low,No
1725,Male,37,Other,2,3,0,0,0,0,Low,No
1726,Male,53,Caucasian,0,1,0,0,0,0,Low,No
1727,Male,26,Caucasian,0,4,0,0,0,0,Low,No
1728,Female,59,African-American,0,2,0,0,0,0,Low,No
1729,Male,67,Hispanic,0,1,0,0,0,0,Low,No
1730,Male,45,Hispanic,0,6,0,0,0,0,Medium,No
1731,Male,35,Caucasian,0,2,0,0,0,0,Low,No
1732,Male,22,African-American,0,3,0,1,1,0,Low,No
1733,Male,27,Other,0,5,0,0,0,0,Medium,No
1734,Female,37,African-American,0,6,0,0,1,0,Medium,No
1735,Male,45,Caucasian,0,2,0,0,0,0,Low,No
1736,Male,52,African-American,0,5,0,0,1,0,Medium,No
1737,Female,21,African-American,0,6,0,0,0,0,Medium,No
1738,Male,33,Caucasian,0,6,0,0,0,0,Medium,No
1739,Male,26,African-American,1,10,0,0,1,1,High,Yes
1740,Male,37,Caucasian,0,3,0,0,0,0,Low,No
1741,Male,40,Other,0,1,0,0,0,0,Low,No
1742,Male,21,African-American,1,5,0,0,0,0,Medium,No
1743,Male,37,Caucasian,0,4,0,0,0,0,Low,No
1744,Male,24,Hispanic,0,2,0,0,0,0,Low,No
1745,Male,44,Caucasian,0,1,0,0,0,0,Low,No
1746,Male,30,African-American,0,2,0,0,0,0,Low,No
1747,Male,40,Hispanic,0,1,0,0,0,0,Low,No
1748,Male,49,Caucasian,0,1,0,0,0,0,Low,No
1749,Male,67,Caucasian,0,1,0,0,0,0,Low,No
1750,Male,31,Caucasian,0,7,0,0,0,0,Medium,No
1751,Male,30,African-American,0,3,0,0,0,0,Low,No
1752,Male,28,Caucasian,0,2,0,0,0,0,Low,No
1753,Male,55,Caucasian,0,1,0,0,0,0,Low,No
1754,Female,24,Caucasian,0,3,0,0,0,0,Low,No
1755,Male,42,Caucasian,0,3,0,0,0,0,Low,No
1756,Male,43,African-American,0,5,0,0,1,1,Medium,Yes
1757,Male,44,African-American,0,1,0,0,0,0,Low,No
1758,Male,25,Caucasian,0,7,0,0,0,0,Medium,No
1759,Male,29,Hispanic,0,2,0,0,0,0,Low,No
1760,Male,41,Hispanic,0,2,0,0,0,0,Low,No
1761,Male,31,Hispanic,0,5,0,0,0,0,Medium,No
1762,Male,41,African-American,0,1,0,0,0,0,Low,No
1763,Male,29,African-American,0,5,0,0,0,0,Medium,No
1764,Male,26,Caucasian,0,2,0,0,0,0,Low,No
1765,Female,27,African-American,0,3,0,0,0,0,Low,No
1766,Male,35,Caucasian,0,2,0,0,0,0,Low,No
1767,Male,54,Caucasian,0,1,0,0,0,0,Low,No
1768,Male,20,African-American,0,6,0,0,0,0,Medium,No
1769,Male,27,Caucasian,0,6,0,0,0,0,Medium,No
1770,Male,21,African-American,0,7,0,0,0,0,Medium,No
1771,Male,27,Caucasian,0,7,0,0,0,0,Medium,No
1772,Male,54,African-American,0,1,0,0,0,0,Low,No
1773,Male,39,African-American,0,1,0,0,0,0,Low,No
1774,Female,22,Caucasian,0,7,1,1,0,0,Medium,No
1775,Female,33,Caucasian,0,1,0,0,0,0,Low,No
1776,Female,35,African-American,0,4,0,0,0,0,Low,No
1777,Male,53,African-American,0,1,0,0,0,0,Low,No
1778,Male,28,Caucasian,0,4,0,1,0,0,Low,No
1779,Male,26,African-American,0,8,0,0,0,0,High,No
1780,Male,30,African-American,0,3,0,0,1,0,Low,No
1781,Male,31,African-American,0,5,1,0,0,0,Medium,No
1782,Male,33,Hispanic,0,4,0,0,0,0,Low,No
1783,Male,28,African-American,0,7,0,0,0,0,Medium,No
1784,Female,22,African-American,0,6,0,0,0,0,Medium,No
1785,Male,23,Caucasian,0,6,0,4,1,1,Medium,Yes
1786,Male,36,African-American,0,5,0,0,0,0,Medium,No
1787,Male,22,African-American,0,3,0,0,0,0,Low,No
1788,Male,45,Caucasian,0,1,0,0,0,0,Low,No
1789,Male,37,African-American,0,2,0,0,1,0,Low,No
1790,Female,52,Caucasian,0,1,0,0,0,0,Low,No
1791,Male,26,Caucasian,0,2,0,0,1,0,Low,No
1792,Female,33,Caucasian,0,4,0,0,0,0,Low,No
1793,Female,55,Caucasian,0,1,0,0,0,0,Low,No
1794,Male,37,African-American,0,1,0,0,0,0,Low,No
1795,Male,41,African-American,0,1,0,0,0,0,Low,No
1796,Male,26,Caucasian,0,2,0,0,0,0,Low,No
1797,Male,41,African-American,0,5,0,0,0,0,Medium,No
1798,Male,33,African-American,0,6,0,0,0,0,Medium,No
1799,Male,23,African-American,0,5,0,0,0,0,Medium,No
1800,Male,27,Caucasian,0,3,0,0,0,0,Low,No
1801,Male,24,Caucasian,0,5,0,0,1,1,Medium,Yes
1802,Male,23,Other,0,8,0,0,0,0,High,No
1803,Male,30,African-American,0,9,1,0,0,0,High,No
1804,Male,55,Caucasian,0,3,0,0,0,0,Low,No
1805,Female,41,African-American,0,6,1,0,0,0,Medium,No
1806,Male,35,African-American,0,3,0,0,0,0,Low,No
1807,Male,20,African-American,0,4,0,0,0,0,Low,No
1808,Male,31,African-American,0,10,2,0,1,1,High,Yes
1809,Male,22,African-American,0,9,1,0,0,0,High,No
1810,Male,33,Caucasian,0,9,0,0,1,1,High,Yes
1811,Male,44,Caucasian,0,6,0,0,1,1,Medium,Yes
1812,Male,41,African-American,0,9,0,0,1,1,High,Yes
1813,Male,56,African-American,0,8,0,0,0,0,High,No
1814,Male,21,African-American,0,3,0,0,0,0,Low,No
1815,Female,48,Caucasian,0,1,0,0,0,0,Low,No
1816,Male,39,Caucasian,0,1,0,0,0,0,Low,No
1817,Male,31,Hispanic,0,2,0,0,0,0,Low,No
1818,Female,25,Caucasian,0,6,0,0,0,0,Medium,No
1819,Male,51,Caucasian,0,1,0,0,0,0,Low,No
1820,Female,28,African-American,0,5,0,0,0,0,Medium,No
1821,Male,30,African-American,0,2,0,0,1,1,Low,Yes
1822,Female,19,African-American,0,8,0,0,1,1,High,Yes
1823,Male,57,Caucasian,0,1,0,0,0,0,Low,No
1824,Male,26,African-American,0,5,0,2,0,0,Medium,No
1825,Female,41,Caucasian,0,1,0,0,0,0,Low,No
1826,Male,37,African-American,0,6,0,0,0,0,Medium,No
1827,Male,48,African-American,0,1,0,0,0,0,Low,No
1828,Male,21,African-American,0,9,0,1,0,0,High,No
1829,Male,29,Hispanic,0,2,0,1,0,0,Low,No
1830,Male,52,African-American,0,1,0,0,0,0,Low,No
1831,Male,19,African-American,1,10,0,1,1,1,High,Yes
1832,Male,54,African-American,0,1,0,0,1,1,Low,Yes
1833,Female,40,Caucasian,0,4,0,0,1,0,Low,No
1834,Male,22,African-American,0,7,0,0,0,0,Medium,No
1835,Male,50,Caucasian,0,4,0,0,0,0,Low,No
1836,Male,35,Caucasian,0,3,0,0,1,0,Low,No
1837,Male,21,African-American,0,7,0,0,0,0,Medium,No
1838,Male,27,Caucasian,0,3,0,0,0,0,Low,No
1839,Female,38,Hispanic,0,9,0,0,1,1,High,Yes
1840,Male,32,Caucasian,0,5,0,0,0,0,Medium,No
1841,Male,59,Caucasian,0,1,0,0,0,0,Low,No
1842,Male,59,Caucasian,0,1,0,0,0,0,Low,No
1843,Female,35,Caucasian,0,4,0,0,0,0,Low,No
1844,Male,44,Hispanic,0,1,0,0,0,0,Low,No
1845,Male,40,African-American,0,8,0,0,0,0,High,No
1846,Female,31,African-American,0,6,0,0,1,1,Medium,Yes
1847,Female,32,African-American,0,3,0,0,0,0,Low,No
1848,Male,22,Caucasian,1,4,0,0,0,0,Low,No
1849,Male,34,Caucasian,0,4,0,0,0,0,Low,No
1850,Male,30,African-American,0,3,1,0,0,0,Low,No
1851,Male,46,Other,0,1,0,0,0,0,Low,No
1852,Male,35,Caucasian,0,5,0,0,1,1,Medium,Yes
1853,Male,35,African-American,0,1,0,0,0,0,Low,No
1854,Female,30,African-American,0,9,0,0,1,1,High,Yes
1855,Male,31,Caucasian,0,8,1,1,1,1,High,Yes
1856,Male,31,Hispanic,0,10,0,0,0,0,High,No
1857,Male,36,African-American,0,5,0,0,1,1,Medium,Yes
1858,Male,39,African-American,0,1,0,0,0,0,Low,No
1859,Male,35,Hispanic,0,3,0,1,0,0,Low,No
1860,Male,37,African-American,0,3,0,0,0,0,Low,No
1861,Male,25,African-American,0,6,0,2,0,0,Medium,No
1862,Female,27,African-American,0,3,0,0,0,0,Low,No
1863,Male,47,Caucasian,0,1,0,0,0,0,Low,No
1864,Male,46,African-American,0,6,0,0,0,0,Medium,No
1865,Male,27,Caucasian,0,5,0,0,0,0,Medium,No
1866,Male,34,African-American,0,9,0,0,1,1,High,Yes
1867,Male,30,African-American,0,7,0,0,1,1,Medium,Yes
1868,Male,25,Caucasian,0,2,0,0,0,0,Low,No
1869,Male,26,African-American,0,5,1,0,0,0,Medium,No
1870,Male,60,African-American,0,8,0,0,0,0,High,No
1871,Male,49,Other,0,1,0,0,1,1,Low,Yes
1872,Male,21,African-American,0,4,0,0,0,0,Low,No
1873,Male,53,Caucasian,0,3,0,0,0,0,Low,No
1874,Male,21,African-American,0,4,0,0,1,1,Low,Yes
1875,Male,29,Hispanic,0,9,0,0,0,0,High,No
1876,Male,29,African-American,0,4,0,0,0,0,Low,No
1877,Male,21,Hispanic,0,3,0,0,0,0,Low,No
1878,Female,24,African-American,0,7,0,0,1,1,Medium,Yes
1879,Male,51,Caucasian,0,1,0,0,0,0,Low,No
1880,Male,29,African-American,0,1,0,0,0,0,Low,No
1881,Female,24,Other,0,5,0,0,0,0,Medium,No
1882,Male,37,Hispanic,0,2,0,0,0,0,Low,No
1883,Female,54,Hispanic,0,1,0,0,0,0,Low,No
1884,Female,51,Caucasian,0,9,0,0,0,0,High,No
1885,Male,53,Caucasian,0,1,0,0,0,0,Low,No
1886,Male,31,African-American,0,3,0,0,0,0,Low,No
1887,Male,25,African-American,0,8,0,0,0,0,High,No
1888,Male,38,Hispanic,0,1,0,0,0,0,Low,No
1889,Male,22,African-American,0,10,1,1,1,1,High,Yes
1890,Male,21,African-American,0,8,0,0,1,0,High,No
1891,Male,28,African-American,0,7,1,0,1,1,Medium,Yes
1892,Male,25,African-American,0,6,0,0,0,0,Medium,No
1893,Male,56,Caucasian,0,4,0,0,0,0,Low,No
1894,Male,34,African-American,0,9,0,0,0,0,High,No
1895,Male,35,Hispanic,0,7,0,0,0,0,Medium,No
1896,Male,22,Caucasian,0,5,0,2,0,0,Medium,No
1897,Male,23,African-American,0,8,0,0,1,1,High,Yes
1898,Male,30,African-American,0,10,0,0,0,0,High,No
1899,Male,42,African-American,0,6,0,0,1,1,Medium,Yes
1900,Male,50,African-American,0,8,0,2,1,1,High,Yes
1901,Male,37,African-American,0,9,0,0,0,0,High,No
1902,Male,23,African-American,0,4,0,0,0,0,Low,No
1903,Male,41,Caucasian,0,1,0,0,0,0,Low,No
1904,Male,50,African-American,1,2,0,0,0,0,Low,No
1905,Male,41,Hispanic,0,10,0,0,1,1,High,Yes
1906,Male,40,Other,0,7,0,0,1,1,Medium,Yes
1907,Male,23,Caucasian,0,2,0,0,0,0,Low,No
1908,Female,64,Other,0,1,0,0,0,0,Low,No
1909,Male,51,Caucasian,0,1,0,0,0,0,Low,No
1910,Male,43,Caucasian,0,5,0,0,0,0,Medium,No
1911,Female,35,African-American,0,6,0,0,1,1,Medium,Yes
1912,Male,29,African-American,0,9,0,0,0,0,High,No
1913,Male,57,Caucasian,0,1,0,0,0,0,Low,No
1914,Male,37,Caucasian,0,5,0,0,1,1,Medium,Yes
1915,Female,23,Other,0,5,0,0,0,0,Medium,No
1916,Male,55,Caucasian,0,1,0,0,0,0,Low,No
1917,Male,28,African-American,0,9,1,0,1,1,High,Yes
1918,Male,25,Caucasian,0,6,0,0,0,0,Medium,No
1919,Male,66,Caucasian,0,1,0,0,0,0,Low,No
1920,Male,28,African-American,0,2,0,0,0,0,Low,No
1921,Male,24,African-American,0,5,0,0,0,0,Medium,No
1922,Male,73,Caucasian,0,1,0,0,0,0,Low,No
1923,Male,44,African-American,0,2,0,0,0,0,Low,No
1924,Male,42,Hispanic,0,1,0,0,0,0,Low,No
1925,Male,40,African-American,0,7,0,0,0,0,Medium,No
1926,Male,21,Hispanic,0,10,0,0,0,0,High,No
1927,Male,56,Caucasian,0,1,0,0,1,1,Low,Yes
1928,Male,42,African-American,0,1,0,0,0,0,Low,No
1929,Male,50,Caucasian,0,3,0,0,0,0,Low,No
1930,Male,34,Caucasian,0,2,0,0,0,0,Low,No
1931,Male,47,African-American,0,1,0,0,1,1,Low,Yes
1932,Male,58,Caucasian,0,2,0,0,0,0,Low,No
1933,Male,48,Caucasian,0,4,0,0,0,0,Low,No
1934,Female,20,Caucasian,0,3,0,0,1,1,Low,No
1935,Male,29,African-American,0,9,0,0,0,0,High,No
1936,Male,38,Other,0,1,0,0,0,0,Low,No
1937,Female,43,Caucasian,0,2,0,0,0,0,Low,No
1938,Male,35,African-American,0,9,0,0,0,0,High,No
1939,Male,25,Hispanic,0,3,0,0,1,1,Low,Yes
1940,Male,22,Caucasian,0,7,0,3,0,0,Medium,No
1941,Female,32,Hispanic,0,2,0,0,0,0,Low,No
1942,Male,26,Caucasian,0,7,0,0,1,1,Medium,Yes
1943,Female,48,Other,0,1,0,0,0,0,Low,No
1944,Male,71,Caucasian,0,1,0,0,0,0,Low,No
1945,Female,61,Caucasian,0,1,0,0,0,0,Low,No
1946,Female,22,Caucasian,0,5,0,0,0,0,Medium,No
1947,Male,29,African-American,0,2,0,0,1,1,Low,Yes
1948,Female,54,Caucasian,0,2,0,0,0,0,Low,No
1949,Male,24,Caucasian,0,9,2,0,0,0,High,No
1950,Female,28,Caucasian,0,5,0,0,0,0,Medium,No
1951,Female,25,Caucasian,0,10,0,0,0,0,High,No
1952,Female,22,African-American,0,5,0,0,0,0,Medium,No
1953,Male,35,African-American,0,4,0,0,0,0,Low,No
1954,Male,21,African-American,0,3,0,0,0,0,Low,No
1955,Male,49,Caucasian,0,1,0,0,0,0,Low,No
1956,Male,21,African-American,0,4,0,0,0,0,Low,No
1957,Male,64,Caucasian,0,1,0,0,0,0,Low,No
1958,Female,26,African-American,0,3,0,0,0,0,Low,No
1959,Male,37,African-American,0,2,0,0,0,0,Low,No
1960,Female,34,African-American,0,7,0,0,1,1,Medium,Yes
1961,Male,60,Hispanic,0,1,0,0,0,0,Low,No
1962,Male,58,Caucasian,0,1,0,0,0,0,Low,No
1963,Male,27,Caucasian,0,1,0,0,0,0,Low,No
1964,Male,25,African-American,0,2,0,2,0,0,Low,No
1965,Male,56,African-American,0,8,0,0,0,0,High,No
1966,Male,33,African-American,0,1,0,0,0,0,Low,No
1967,Male,47,African-American,0,7,0,0,0,0,Medium,No
1968,Male,32,African-American,0,7,0,0,1,1,Medium,Yes
1969,Male,25,African-American,0,4,0,0,1,1,Low,Yes
1970,Female,20,African-American,0,4,0,0,0,0,Low,No
